Entity,Code,Year,Number of reported natural disasters - Earthquakes
Turkey,TUR,1880,4
Turkey,TUR,1881,2
Turkey,TUR,1883,1
Turkey,TUR,1888,1
Turkey,TUR,1891,1
Turkey,TUR,1893,1
Turkey,TUR,1894,1
Turkey,TUR,1899,2
Turkey,TUR,1900,1
Turkey,TUR,1901,2
Turkey,TUR,1902,1
Turkey,TUR,1903,3
Turkey,TUR,1905,2
Turkey,TUR,1909,3
Turkey,TUR,1910,1
Turkey,TUR,1912,1
Turkey,TUR,1914,2
Turkey,TUR,1916,1
Turkey,TUR,1924,2
Turkey,TUR,1925,2
Turkey,TUR,1926,1
Turkey,TUR,1928,2
Turkey,TUR,1929,1
Turkey,TUR,1934,2
Turkey,TUR,1935,2
Turkey,TUR,1938,1
Turkey,TUR,1939,4
Turkey,TUR,1940,2
Turkey,TUR,1941,2
Turkey,TUR,1942,5
Turkey,TUR,1943,3
Turkey,TUR,1944,3
Turkey,TUR,1945,4
Turkey,TUR,1946,2
Turkey,TUR,1949,1
Turkey,TUR,1950,1
Turkey,TUR,1951,1
Turkey,TUR,1952,3
Turkey,TUR,1953,2
Turkey,TUR,1955,1
Turkey,TUR,1956,1
Turkey,TUR,1957,3
Turkey,TUR,1959,2
Turkey,TUR,1961,1
Turkey,TUR,1962,1
Turkey,TUR,1963,1
Turkey,TUR,1964,2
Turkey,TUR,1966,5
Turkey,TUR,1967,2
Turkey,TUR,1968,2
Turkey,TUR,1969,3
Turkey,TUR,1970,3
Turkey,TUR,1971,2
Turkey,TUR,1974,1
Turkey,TUR,1975,2
Turkey,TUR,1976,5
Turkey,TUR,1977,2
Turkey,TUR,1978,1
Turkey,TUR,1979,1
Turkey,TUR,1983,2
Turkey,TUR,1984,2
Turkey,TUR,1985,1
Turkey,TUR,1986,3
Turkey,TUR,1989,1
Turkey,TUR,1990,1
Turkey,TUR,1991,2
Turkey,TUR,1992,1
Turkey,TUR,1995,1
Turkey,TUR,1998,1
Turkey,TUR,1999,6
Turkey,TUR,2000,3
Turkey,TUR,2001,1
Turkey,TUR,2002,1
Turkey,TUR,2003,5
Turkey,TUR,2004,7
Turkey,TUR,2005,7
Turkey,TUR,2006,1
Turkey,TUR,2007,4
Turkey,TUR,2008,1
Turkey,TUR,2010,1
Turkey,TUR,2011,3
Turkey,TUR,2012,2
Turkey,TUR,2017,3
Turkey,TUR,2018,1
Turkey,TUR,2019,2
Turkey,TUR,2020,4
Turkey,TUR,2023,4
Turkey,TUR,2024,3
Turkmenistan,TKM,-2000,1
Turkmenistan,TKM,10,1
Turkmenistan,TKM,943,1
Turkmenistan,TKM,953,1
Turkmenistan,TKM,1175,1
Turkmenistan,TKM,1208,1
Turkmenistan,TKM,1895,1
Turkmenistan,TKM,1946,1
Turkmenistan,TKM,1948,1
Turkmenistan,TKM,1983,1
Turkmenistan,TKM,1986,1
Turkmenistan,TKM,2000,1
Uganda,UGA,1912,1
Uganda,UGA,1945,1
Uganda,UGA,1966,1
Uganda,UGA,1994,1
Ukraine,UKR,103,1
Ukraine,UKR,1341,1
Ukraine,UKR,1615,1
Ukraine,UKR,1650,1
Ukraine,UKR,1869,1
Ukraine,UKR,1872,1
Ukraine,UKR,1875,2
Ukraine,UKR,1927,4
United Kingdom,GBR,720,1
United Kingdom,GBR,811,1
United Kingdom,GBR,842,1
United Kingdom,GBR,1048,1
United Kingdom,GBR,1118,1
United Kingdom,GBR,1580,1
United Kingdom,GBR,1734,1
United Kingdom,GBR,1757,1
United Kingdom,GBR,1931,1
United Kingdom,GBR,1984,1
United Kingdom,GBR,1990,1
United Kingdom,GBR,2002,1
United Kingdom,GBR,2007,1
United Kingdom,GBR,2008,1
United Kingdom Territory (NOAA/NCEI),,1821,1
United Kingdom Territory (NOAA/NCEI),,1983,1
United States,USA,1500,1
United States,USA,1668,1
United States,USA,1700,1
United States,USA,1727,1
United States,USA,1755,1
United States,USA,1788,2
United States,USA,1792,1
United States,USA,1806,1
United States,USA,1811,2
United States,USA,1812,4
United States,USA,1817,1
United States,USA,1820,1
United States,USA,1836,1
United States,USA,1838,1
United States,USA,1839,1
United States,USA,1840,1
United States,USA,1851,2
United States,USA,1852,1
United States,USA,1853,1
United States,USA,1854,3
United States,USA,1855,3
United States,USA,1856,1
United States,USA,1857,1
United States,USA,1858,1
United States,USA,1859,1
United States,USA,1861,1
United States,USA,1862,1
United States,USA,1865,3
United States,USA,1866,1
United States,USA,1868,3
United States,USA,1869,2
United States,USA,1871,3
United States,USA,1872,3
United States,USA,1873,1
United States,USA,1877,1
United States,USA,1878,2
United States,USA,1879,1
United States,USA,1880,2
United States,USA,1884,3
United States,USA,1886,1
United States,USA,1891,1
United States,USA,1892,2
United States,USA,1895,2
United States,USA,1898,3
United States,USA,1899,4
United States,USA,1900,2
United States,USA,1901,2
United States,USA,1902,3
United States,USA,1903,1
United States,USA,1904,1
United States,USA,1905,1
United States,USA,1906,3
United States,USA,1907,2
United States,USA,1908,2
United States,USA,1909,2
United States,USA,1911,1
United States,USA,1912,1
United States,USA,1915,2
United States,USA,1916,2
United States,USA,1917,1
United States,USA,1918,1
United States,USA,1921,1
United States,USA,1922,1
United States,USA,1923,1
United States,USA,1925,3
United States,USA,1926,1
United States,USA,1927,3
United States,USA,1929,3
United States,USA,1930,1
United States,USA,1932,3
United States,USA,1933,1
United States,USA,1934,2
United States,USA,1935,2
United States,USA,1938,1
United States,USA,1940,3
United States,USA,1941,1
United States,USA,1944,1
United States,USA,1946,2
United States,USA,1947,1
United States,USA,1948,1
United States,USA,1949,2
United States,USA,1951,2
United States,USA,1952,3
United States,USA,1954,4
United States,USA,1955,1
United States,USA,1957,3
United States,USA,1958,1
United States,USA,1959,1
United States,USA,1961,1
United States,USA,1962,2
United States,USA,1964,1
United States,USA,1965,4
United States,USA,1969,1
United States,USA,1970,1
United States,USA,1971,3
United States,USA,1972,1
United States,USA,1973,2
United States,USA,1975,4
United States,USA,1978,1
United States,USA,1979,2
United States,USA,1980,5
United States,USA,1981,1
United States,USA,1983,4
United States,USA,1984,2
United States,USA,1986,5
United States,USA,1987,5
United States,USA,1988,1
United States,USA,1989,3
United States,USA,1990,1
United States,USA,1991,2
United States,USA,1992,5
United States,USA,1993,2
United States,USA,1994,5
United States,USA,1995,1
United States,USA,1996,2
United States,USA,1999,1
United States,USA,2000,1
United States,USA,2001,2
United States,USA,2002,3
United States,USA,2003,5
United States,USA,2004,1
United States,USA,2005,2
United States,USA,2006,1
United States,USA,2007,6
United States,USA,2008,4
United States,USA,2010,3
United States,USA,2011,7
United States,USA,2013,2
United States,USA,2014,6
United States,USA,2015,1
United States,USA,2016,2
United States,USA,2018,4
United States,USA,2019,2
United States,USA,2020,4
United States,USA,2021,1
United States,USA,2022,1
United States,USA,2023,1
United States,USA,2024,1
United States Territory (NOAA/NCEI),,1717,1
United States Territory (NOAA/NCEI),,1787,2
United States Territory (NOAA/NCEI),,1809,1
United States Territory (NOAA/NCEI),,1825,1
United States Territory (NOAA/NCEI),,1834,1
United States Territory (NOAA/NCEI),,1837,1
United States Territory (NOAA/NCEI),,1844,1
United States Territory (NOAA/NCEI),,1849,1
United States Territory (NOAA/NCEI),,1867,2
United States Territory (NOAA/NCEI),,1868,1
United States Territory (NOAA/NCEI),,1871,1
United States Territory (NOAA/NCEI),,1874,1
United States Territory (NOAA/NCEI),,1875,1
United States Territory (NOAA/NCEI),,1892,1
United States Territory (NOAA/NCEI),,1902,1
United States Territory (NOAA/NCEI),,1903,1
United States Territory (NOAA/NCEI),,1909,1
United States Territory (NOAA/NCEI),,1918,3
United States Territory (NOAA/NCEI),,1943,1
United States Territory (NOAA/NCEI),,1975,1
United States Territory (NOAA/NCEI),,1988,1
United States Territory (NOAA/NCEI),,1989,1
United States Territory (NOAA/NCEI),,1990,1
United States Territory (NOAA/NCEI),,1993,1
United States Territory (NOAA/NCEI),,1997,1
United States Territory (NOAA/NCEI),,2001,1
United States Territory (NOAA/NCEI),,2002,2
United States Territory (NOAA/NCEI),,2010,3
United States Territory (NOAA/NCEI),,2014,1
United States Territory (NOAA/NCEI),,2016,1
United States Territory (NOAA/NCEI),,2020,1
Upper-middle-income countries,OWID_UMC,-2150,1
Upper-middle-income countries,OWID_UMC,-2000,1
Upper-middle-income countries,OWID_UMC,-1050,1
Upper-middle-income countries,OWID_UMC,-400,1
Upper-middle-income countries,OWID_UMC,-282,1
Upper-middle-income countries,OWID_UMC,-193,1
Upper-middle-income countries,OWID_UMC,-186,1
Upper-middle-income countries,OWID_UMC,-70,1
Upper-middle-income countries,OWID_UMC,-58,1
Upper-middle-income countries,OWID_UMC,-50,1
Upper-middle-income countries,OWID_UMC,-47,1
Upper-middle-income countries,OWID_UMC,-26,1
Upper-middle-income countries,OWID_UMC,10,1
Upper-middle-income countries,OWID_UMC,11,1
Upper-middle-income countries,OWID_UMC,17,1
Upper-middle-income countries,OWID_UMC,29,1
Upper-middle-income countries,OWID_UMC,37,1
Upper-middle-income countries,OWID_UMC,46,1
Upper-middle-income countries,OWID_UMC,52,1
Upper-middle-income countries,OWID_UMC,57,1
Upper-middle-income countries,OWID_UMC,60,1
Upper-middle-income countries,OWID_UMC,68,1
Upper-middle-income countries,OWID_UMC,93,1
Upper-middle-income countries,OWID_UMC,103,1
Upper-middle-income countries,OWID_UMC,105,1
Upper-middle-income countries,OWID_UMC,109,1
Upper-middle-income countries,OWID_UMC,115,1
Upper-middle-income countries,OWID_UMC,120,1
Upper-middle-income countries,OWID_UMC,128,1
Upper-middle-income countries,OWID_UMC,138,1
Upper-middle-income countries,OWID_UMC,143,1
Upper-middle-income countries,OWID_UMC,173,1
Upper-middle-income countries,OWID_UMC,177,1
Upper-middle-income countries,OWID_UMC,180,1
Upper-middle-income countries,OWID_UMC,181,1
Upper-middle-income countries,OWID_UMC,253,1
Upper-middle-income countries,OWID_UMC,262,1
Upper-middle-income countries,OWID_UMC,294,2
Upper-middle-income countries,OWID_UMC,319,1
Upper-middle-income countries,OWID_UMC,334,1
Upper-middle-income countries,OWID_UMC,340,1
Upper-middle-income countries,OWID_UMC,341,2
Upper-middle-income countries,OWID_UMC,342,1
Upper-middle-income countries,OWID_UMC,344,2
Upper-middle-income countries,OWID_UMC,346,1
Upper-middle-income countries,OWID_UMC,350,1
Upper-middle-income countries,OWID_UMC,355,1
Upper-middle-income countries,OWID_UMC,358,1
Upper-middle-income countries,OWID_UMC,361,1
Upper-middle-income countries,OWID_UMC,362,2
Upper-middle-income countries,OWID_UMC,367,1
Upper-middle-income countries,OWID_UMC,368,2
Upper-middle-income countries,OWID_UMC,394,1
Upper-middle-income countries,OWID_UMC,395,1
Upper-middle-income countries,OWID_UMC,407,1
Upper-middle-income countries,OWID_UMC,427,1
Upper-middle-income countries,OWID_UMC,440,1
Upper-middle-income countries,OWID_UMC,447,1
Upper-middle-income countries,OWID_UMC,450,1
Upper-middle-income countries,OWID_UMC,457,1
Upper-middle-income countries,OWID_UMC,458,1
Upper-middle-income countries,OWID_UMC,460,2
Upper-middle-income countries,OWID_UMC,477,1
Upper-middle-income countries,OWID_UMC,478,1
Upper-middle-income countries,OWID_UMC,484,1
Upper-middle-income countries,OWID_UMC,499,1
Upper-middle-income countries,OWID_UMC,500,1
Upper-middle-income countries,OWID_UMC,512,1
Upper-middle-income countries,OWID_UMC,518,1
Upper-middle-income countries,OWID_UMC,522,1
Upper-middle-income countries,OWID_UMC,525,1
Upper-middle-income countries,OWID_UMC,528,1
Upper-middle-income countries,OWID_UMC,543,1
Upper-middle-income countries,OWID_UMC,555,1
Upper-middle-income countries,OWID_UMC,557,3
Upper-middle-income countries,OWID_UMC,558,1
Upper-middle-income countries,OWID_UMC,565,1
Upper-middle-income countries,OWID_UMC,579,1
Upper-middle-income countries,OWID_UMC,581,1
Upper-middle-income countries,OWID_UMC,587,1
Upper-middle-income countries,OWID_UMC,600,1
Upper-middle-income countries,OWID_UMC,649,1
Upper-middle-income countries,OWID_UMC,662,1
Upper-middle-income countries,OWID_UMC,678,1
Upper-middle-income countries,OWID_UMC,688,1
Upper-middle-income countries,OWID_UMC,704,1
Upper-middle-income countries,OWID_UMC,713,1
Upper-middle-income countries,OWID_UMC,715,1
Upper-middle-income countries,OWID_UMC,716,1
Upper-middle-income countries,OWID_UMC,734,1
Upper-middle-income countries,OWID_UMC,735,1
Upper-middle-income countries,OWID_UMC,740,1
Upper-middle-income countries,OWID_UMC,743,1
Upper-middle-income countries,OWID_UMC,749,1
Upper-middle-income countries,OWID_UMC,763,1
Upper-middle-income countries,OWID_UMC,777,1
Upper-middle-income countries,OWID_UMC,778,1
Upper-middle-income countries,OWID_UMC,788,1
Upper-middle-income countries,OWID_UMC,803,1
Upper-middle-income countries,OWID_UMC,814,1
Upper-middle-income countries,OWID_UMC,820,1
Upper-middle-income countries,OWID_UMC,835,1
Upper-middle-income countries,OWID_UMC,845,1
Upper-middle-income countries,OWID_UMC,846,1
Upper-middle-income countries,OWID_UMC,847,1
Upper-middle-income countries,OWID_UMC,850,1
Upper-middle-income countries,OWID_UMC,851,1
Upper-middle-income countries,OWID_UMC,854,1
Upper-middle-income countries,OWID_UMC,855,1
Upper-middle-income countries,OWID_UMC,856,2
Upper-middle-income countries,OWID_UMC,858,2
Upper-middle-income countries,OWID_UMC,859,1
Upper-middle-income countries,OWID_UMC,860,1
Upper-middle-income countries,OWID_UMC,863,3
Upper-middle-income countries,OWID_UMC,864,1
Upper-middle-income countries,OWID_UMC,869,1
Upper-middle-income countries,OWID_UMC,871,1
Upper-middle-income countries,OWID_UMC,876,1
Upper-middle-income countries,OWID_UMC,891,1
Upper-middle-income countries,OWID_UMC,893,1
Upper-middle-income countries,OWID_UMC,896,1
Upper-middle-income countries,OWID_UMC,898,1
Upper-middle-income countries,OWID_UMC,910,1
Upper-middle-income countries,OWID_UMC,912,1
Upper-middle-income countries,OWID_UMC,942,1
Upper-middle-income countries,OWID_UMC,943,1
Upper-middle-income countries,OWID_UMC,953,1
Upper-middle-income countries,OWID_UMC,956,1
Upper-middle-income countries,OWID_UMC,957,2
Upper-middle-income countries,OWID_UMC,958,2
Upper-middle-income countries,OWID_UMC,967,1
Upper-middle-income countries,OWID_UMC,972,1
Upper-middle-income countries,OWID_UMC,977,1
Upper-middle-income countries,OWID_UMC,978,1
Upper-middle-income countries,OWID_UMC,986,1
Upper-middle-income countries,OWID_UMC,989,1
Upper-middle-income countries,OWID_UMC,999,2
Upper-middle-income countries,OWID_UMC,1000,1
Upper-middle-income countries,OWID_UMC,1001,1
Upper-middle-income countries,OWID_UMC,1003,1
Upper-middle-income countries,OWID_UMC,1007,1
Upper-middle-income countries,OWID_UMC,1008,1
Upper-middle-income countries,OWID_UMC,1010,1
Upper-middle-income countries,OWID_UMC,1022,1
Upper-middle-income countries,OWID_UMC,1036,1
Upper-middle-income countries,OWID_UMC,1037,1
Upper-middle-income countries,OWID_UMC,1038,1
Upper-middle-income countries,OWID_UMC,1039,1
Upper-middle-income countries,OWID_UMC,1042,2
Upper-middle-income countries,OWID_UMC,1045,1
Upper-middle-income countries,OWID_UMC,1046,1
Upper-middle-income countries,OWID_UMC,1052,2
Upper-middle-income countries,OWID_UMC,1057,1
Upper-middle-income countries,OWID_UMC,1058,1
Upper-middle-income countries,OWID_UMC,1063,1
Upper-middle-income countries,OWID_UMC,1064,1
Upper-middle-income countries,OWID_UMC,1065,1
Upper-middle-income countries,OWID_UMC,1066,1
Upper-middle-income countries,OWID_UMC,1067,1
Upper-middle-income countries,OWID_UMC,1068,1
Upper-middle-income countries,OWID_UMC,1082,1
Upper-middle-income countries,OWID_UMC,1085,2
Upper-middle-income countries,OWID_UMC,1086,1
Upper-middle-income countries,OWID_UMC,1088,1
Upper-middle-income countries,OWID_UMC,1091,1
Upper-middle-income countries,OWID_UMC,1101,1
Upper-middle-income countries,OWID_UMC,1102,1
Upper-middle-income countries,OWID_UMC,1106,1
Upper-middle-income countries,OWID_UMC,1109,1
Upper-middle-income countries,OWID_UMC,1111,1
Upper-middle-income countries,OWID_UMC,1114,2
Upper-middle-income countries,OWID_UMC,1115,3
Upper-middle-income countries,OWID_UMC,1119,1
Upper-middle-income countries,OWID_UMC,1125,1
Upper-middle-income countries,OWID_UMC,1130,2
Upper-middle-income countries,OWID_UMC,1137,1
Upper-middle-income countries,OWID_UMC,1139,1
Upper-middle-income countries,OWID_UMC,1143,2
Upper-middle-income countries,OWID_UMC,1149,1
Upper-middle-income countries,OWID_UMC,1175,2
Upper-middle-income countries,OWID_UMC,1176,1
Upper-middle-income countries,OWID_UMC,1179,1
Upper-middle-income countries,OWID_UMC,1202,1
Upper-middle-income countries,OWID_UMC,1208,2
Upper-middle-income countries,OWID_UMC,1209,2
Upper-middle-income countries,OWID_UMC,1219,1
Upper-middle-income countries,OWID_UMC,1227,1
Upper-middle-income countries,OWID_UMC,1231,1
Upper-middle-income countries,OWID_UMC,1237,3
Upper-middle-income countries,OWID_UMC,1267,1
Upper-middle-income countries,OWID_UMC,1268,1
Upper-middle-income countries,OWID_UMC,1269,1
Upper-middle-income countries,OWID_UMC,1272,1
Upper-middle-income countries,OWID_UMC,1273,1
Upper-middle-income countries,OWID_UMC,1275,1
Upper-middle-income countries,OWID_UMC,1280,1
Upper-middle-income countries,OWID_UMC,1281,1
Upper-middle-income countries,OWID_UMC,1283,1
Upper-middle-income countries,OWID_UMC,1289,1
Upper-middle-income countries,OWID_UMC,1290,1
Upper-middle-income countries,OWID_UMC,1291,2
Upper-middle-income countries,OWID_UMC,1296,1
Upper-middle-income countries,OWID_UMC,1300,1
Upper-middle-income countries,OWID_UMC,1301,1
Upper-middle-income countries,OWID_UMC,1303,1
Upper-middle-income countries,OWID_UMC,1304,1
Upper-middle-income countries,OWID_UMC,1305,1
Upper-middle-income countries,OWID_UMC,1306,2
Upper-middle-income countries,OWID_UMC,1310,2
Upper-middle-income countries,OWID_UMC,1314,1
Upper-middle-income countries,OWID_UMC,1319,1
Upper-middle-income countries,OWID_UMC,1327,1
Upper-middle-income countries,OWID_UMC,1332,1
Upper-middle-income countries,OWID_UMC,1336,2
Upper-middle-income countries,OWID_UMC,1337,1
Upper-middle-income countries,OWID_UMC,1340,1
Upper-middle-income countries,OWID_UMC,1341,1
Upper-middle-income countries,OWID_UMC,1343,2
Upper-middle-income countries,OWID_UMC,1344,1
Upper-middle-income countries,OWID_UMC,1347,1
Upper-middle-income countries,OWID_UMC,1350,1
Upper-middle-income countries,OWID_UMC,1351,1
Upper-middle-income countries,OWID_UMC,1352,1
Upper-middle-income countries,OWID_UMC,1354,1
Upper-middle-income countries,OWID_UMC,1359,1
Upper-middle-income countries,OWID_UMC,1360,1
Upper-middle-income countries,OWID_UMC,1361,1
Upper-middle-income countries,OWID_UMC,1365,1
Upper-middle-income countries,OWID_UMC,1367,1
Upper-middle-income countries,OWID_UMC,1368,1
Upper-middle-income countries,OWID_UMC,1372,1
Upper-middle-income countries,OWID_UMC,1380,1
Upper-middle-income countries,OWID_UMC,1382,1
Upper-middle-income countries,OWID_UMC,1386,1
Upper-middle-income countries,OWID_UMC,1389,3
Upper-middle-income countries,OWID_UMC,1400,2
Upper-middle-income countries,OWID_UMC,1405,1
Upper-middle-income countries,OWID_UMC,1407,1
Upper-middle-income countries,OWID_UMC,1408,1
Upper-middle-income countries,OWID_UMC,1419,1
Upper-middle-income countries,OWID_UMC,1440,2
Upper-middle-income countries,OWID_UMC,1441,2
Upper-middle-income countries,OWID_UMC,1444,1
Upper-middle-income countries,OWID_UMC,1445,1
Upper-middle-income countries,OWID_UMC,1456,2
Upper-middle-income countries,OWID_UMC,1458,1
Upper-middle-income countries,OWID_UMC,1471,1
Upper-middle-income countries,OWID_UMC,1475,1
Upper-middle-income countries,OWID_UMC,1478,1
Upper-middle-income countries,OWID_UMC,1481,1
Upper-middle-income countries,OWID_UMC,1482,2
Upper-middle-income countries,OWID_UMC,1483,1
Upper-middle-income countries,OWID_UMC,1484,2
Upper-middle-income countries,OWID_UMC,1485,1
Upper-middle-income countries,OWID_UMC,1487,1
Upper-middle-income countries,OWID_UMC,1488,1
Upper-middle-income countries,OWID_UMC,1489,1
Upper-middle-income countries,OWID_UMC,1493,1
Upper-middle-income countries,OWID_UMC,1494,1
Upper-middle-income countries,OWID_UMC,1495,1
Upper-middle-income countries,OWID_UMC,1499,1
Upper-middle-income countries,OWID_UMC,1500,1
Upper-middle-income countries,OWID_UMC,1501,1
Upper-middle-income countries,OWID_UMC,1502,2
Upper-middle-income countries,OWID_UMC,1505,1
Upper-middle-income countries,OWID_UMC,1507,1
Upper-middle-income countries,OWID_UMC,1509,3
Upper-middle-income countries,OWID_UMC,1511,1
Upper-middle-income countries,OWID_UMC,1512,1
Upper-middle-income countries,OWID_UMC,1513,1
Upper-middle-income countries,OWID_UMC,1514,1
Upper-middle-income countries,OWID_UMC,1515,2
Upper-middle-income countries,OWID_UMC,1517,1
Upper-middle-income countries,OWID_UMC,1520,1
Upper-middle-income countries,OWID_UMC,1523,1
Upper-middle-income countries,OWID_UMC,1527,1
Upper-middle-income countries,OWID_UMC,1531,1
Upper-middle-income countries,OWID_UMC,1535,1
Upper-middle-income countries,OWID_UMC,1536,1
Upper-middle-income countries,OWID_UMC,1537,1
Upper-middle-income countries,OWID_UMC,1538,1
Upper-middle-income countries,OWID_UMC,1539,1
Upper-middle-income countries,OWID_UMC,1542,2
Upper-middle-income countries,OWID_UMC,1545,1
Upper-middle-income countries,OWID_UMC,1549,1
Upper-middle-income countries,OWID_UMC,1550,1
Upper-middle-income countries,OWID_UMC,1551,1
Upper-middle-income countries,OWID_UMC,1552,1
Upper-middle-income countries,OWID_UMC,1555,2
Upper-middle-income countries,OWID_UMC,1556,4
Upper-middle-income countries,OWID_UMC,1560,2
Upper-middle-income countries,OWID_UMC,1561,2
Upper-middle-income countries,OWID_UMC,1563,2
Upper-middle-income countries,OWID_UMC,1564,1
Upper-middle-income countries,OWID_UMC,1565,1
Upper-middle-income countries,OWID_UMC,1566,3
Upper-middle-income countries,OWID_UMC,1568,3
Upper-middle-income countries,OWID_UMC,1571,1
Upper-middle-income countries,OWID_UMC,1573,2
Upper-middle-income countries,OWID_UMC,1574,1
Upper-middle-income countries,OWID_UMC,1575,2
Upper-middle-income countries,OWID_UMC,1576,1
Upper-middle-income countries,OWID_UMC,1577,2
Upper-middle-income countries,OWID_UMC,1578,1
Upper-middle-income countries,OWID_UMC,1579,1
Upper-middle-income countries,OWID_UMC,1581,2
Upper-middle-income countries,OWID_UMC,1582,2
Upper-middle-income countries,OWID_UMC,1584,1
Upper-middle-income countries,OWID_UMC,1586,3
Upper-middle-income countries,OWID_UMC,1587,2
Upper-middle-income countries,OWID_UMC,1588,2
Upper-middle-income countries,OWID_UMC,1590,3
Upper-middle-income countries,OWID_UMC,1594,2
Upper-middle-income countries,OWID_UMC,1598,1
Upper-middle-income countries,OWID_UMC,1599,1
Upper-middle-income countries,OWID_UMC,1600,4
Upper-middle-income countries,OWID_UMC,1601,1
Upper-middle-income countries,OWID_UMC,1603,1
Upper-middle-income countries,OWID_UMC,1604,3
Upper-middle-income countries,OWID_UMC,1605,1
Upper-middle-income countries,OWID_UMC,1606,1
Upper-middle-income countries,OWID_UMC,1607,1
Upper-middle-income countries,OWID_UMC,1608,5
Upper-middle-income countries,OWID_UMC,1609,2
Upper-middle-income countries,OWID_UMC,1610,1
Upper-middle-income countries,OWID_UMC,1611,3
Upper-middle-income countries,OWID_UMC,1614,1
Upper-middle-income countries,OWID_UMC,1615,2
Upper-middle-income countries,OWID_UMC,1616,1
Upper-middle-income countries,OWID_UMC,1618,2
Upper-middle-income countries,OWID_UMC,1619,2
Upper-middle-income countries,OWID_UMC,1620,2
Upper-middle-income countries,OWID_UMC,1621,1
Upper-middle-income countries,OWID_UMC,1622,2
Upper-middle-income countries,OWID_UMC,1626,1
Upper-middle-income countries,OWID_UMC,1627,3
Upper-middle-income countries,OWID_UMC,1628,2
Upper-middle-income countries,OWID_UMC,1629,1
Upper-middle-income countries,OWID_UMC,1630,3
Upper-middle-income countries,OWID_UMC,1631,3
Upper-middle-income countries,OWID_UMC,1633,1
Upper-middle-income countries,OWID_UMC,1634,3
Upper-middle-income countries,OWID_UMC,1636,1
Upper-middle-income countries,OWID_UMC,1639,1
Upper-middle-income countries,OWID_UMC,1640,3
Upper-middle-income countries,OWID_UMC,1641,4
Upper-middle-income countries,OWID_UMC,1642,1
Upper-middle-income countries,OWID_UMC,1644,1
Upper-middle-income countries,OWID_UMC,1645,3
Upper-middle-income countries,OWID_UMC,1646,3
Upper-middle-income countries,OWID_UMC,1647,1
Upper-middle-income countries,OWID_UMC,1648,2
Upper-middle-income countries,OWID_UMC,1650,3
Upper-middle-income countries,OWID_UMC,1651,1
Upper-middle-income countries,OWID_UMC,1652,1
Upper-middle-income countries,OWID_UMC,1653,2
Upper-middle-income countries,OWID_UMC,1654,2
Upper-middle-income countries,OWID_UMC,1655,1
Upper-middle-income countries,OWID_UMC,1657,3
Upper-middle-income countries,OWID_UMC,1658,3
Upper-middle-income countries,OWID_UMC,1659,2
Upper-middle-income countries,OWID_UMC,1660,1
Upper-middle-income countries,OWID_UMC,1662,2
Upper-middle-income countries,OWID_UMC,1664,3
Upper-middle-income countries,OWID_UMC,1665,2
Upper-middle-income countries,OWID_UMC,1666,2
Upper-middle-income countries,OWID_UMC,1667,6
Upper-middle-income countries,OWID_UMC,1668,4
Upper-middle-income countries,OWID_UMC,1670,2
Upper-middle-income countries,OWID_UMC,1671,1
Upper-middle-income countries,OWID_UMC,1673,5
Upper-middle-income countries,OWID_UMC,1674,3
Upper-middle-income countries,OWID_UMC,1675,1
Upper-middle-income countries,OWID_UMC,1677,3
Upper-middle-income countries,OWID_UMC,1678,4
Upper-middle-income countries,OWID_UMC,1679,3
Upper-middle-income countries,OWID_UMC,1680,1
Upper-middle-income countries,OWID_UMC,1681,1
Upper-middle-income countries,OWID_UMC,1682,2
Upper-middle-income countries,OWID_UMC,1683,3
Upper-middle-income countries,OWID_UMC,1684,1
Upper-middle-income countries,OWID_UMC,1687,4
Upper-middle-income countries,OWID_UMC,1688,4
Upper-middle-income countries,OWID_UMC,1689,2
Upper-middle-income countries,OWID_UMC,1690,2
Upper-middle-income countries,OWID_UMC,1691,1
Upper-middle-income countries,OWID_UMC,1692,3
Upper-middle-income countries,OWID_UMC,1693,1
Upper-middle-income countries,OWID_UMC,1695,1
Upper-middle-income countries,OWID_UMC,1696,1
Upper-middle-income countries,OWID_UMC,1697,1
Upper-middle-income countries,OWID_UMC,1698,2
Upper-middle-income countries,OWID_UMC,1699,2
Upper-middle-income countries,OWID_UMC,1701,1
Upper-middle-income countries,OWID_UMC,1703,2
Upper-middle-income countries,OWID_UMC,1704,2
Upper-middle-income countries,OWID_UMC,1707,3
Upper-middle-income countries,OWID_UMC,1708,1
Upper-middle-income countries,OWID_UMC,1709,1
Upper-middle-income countries,OWID_UMC,1710,2
Upper-middle-income countries,OWID_UMC,1711,2
Upper-middle-income countries,OWID_UMC,1713,2
Upper-middle-income countries,OWID_UMC,1714,1
Upper-middle-income countries,OWID_UMC,1715,2
Upper-middle-income countries,OWID_UMC,1716,7
Upper-middle-income countries,OWID_UMC,1717,1
Upper-middle-income countries,OWID_UMC,1718,1
Upper-middle-income countries,OWID_UMC,1719,2
Upper-middle-income countries,OWID_UMC,1720,1
Upper-middle-income countries,OWID_UMC,1721,2
Upper-middle-income countries,OWID_UMC,1722,1
Upper-middle-income countries,OWID_UMC,1725,5
Upper-middle-income countries,OWID_UMC,1727,2
Upper-middle-income countries,OWID_UMC,1728,1
Upper-middle-income countries,OWID_UMC,1730,2
Upper-middle-income countries,OWID_UMC,1731,1
Upper-middle-income countries,OWID_UMC,1732,1
